iter	PRAUC	Logloss
2549	0.9995814325	0.05366946219
2550	0.9995839434	0.05365842008
2551	0.9995844078	0.0536296297
2552	0.999585081	0.05361895991
2553	0.9995854197	0.05360348665
2554	0.9995860838	0.05359776783
2555	0.9995866696	0.05356616184
2556	0.9995898578	0.05355238168
2557	0.9995898526	0.05352945745
2558	0.999590714	0.05351359541
2559	0.9995932719	0.05349325645
2560	0.9995955421	0.05348060307
2561	0.9995963334	0.05344868585
2562	0.9996024116	0.05340112144
2563	0.9996027485	0.0533604405
2564	0.9996035396	0.05334562635
2565	0.9996042152	0.0533396212
2566	0.9996046805	0.0533199426
2567	0.9996059439	0.0532950059
2568	0.9996081243	0.05324924847
2569	0.9996100955	0.05321553387
2570	0.9996097253	0.05320012061
2571	0.9996114845	0.05314663248
2572	0.9996114063	0.0531131937
2573	0.9996111788	0.05309436924
2574	0.9996116442	0.05307545183
2575	0.999612033	0.05304878539
2576	0.9996159585	0.05300043047
2577	0.9996179394	0.05296788315
2578	0.9996172329	0.0529323701
2579	0.9996196984	0.05290040063
2580	0.9996198148	0.05285538526
2581	0.9996195267	0.05283658204
2582	0.9996221678	0.05282673329
2583	0.9996219788	0.05280644216
2584	0.9996259695	0.05277125302
2585	0.9996233478	0.05275442056
2586	0.9996224021	0.05272954628
2587	0.9996226209	0.05270803326
2588	0.9996231569	0.05269753917
2589	0.99962397	0.05266673892
2590	0.9996244088	0.0526446893
2591	0.9996248402	0.05261030456
2592	0.9996258108	0.05256543685
2593	0.9996262359	0.05253129239
2594	0.999627836	0.05251234437
2595	0.9996308914	0.05249540333
2596	0.9996316501	0.0524617096
2597	0.9996316952	0.05243495608
2598	0.99963255	0.05241149548
2599	0.9996336955	0.05238661593
2600	0.9996361168	0.05235113452
2601	0.9996357301	0.05229836298
2602	0.9996361261	0.05226626098
2603	0.999636388	0.05225467447
2604	0.9996396487	0.05220511422
2605	0.9996398673	0.05218502703
2606	0.9996441434	0.0521425382
2607	0.9996445549	0.05212616839
2608	0.9996449945	0.05208607456
2609	0.9996452932	0.05206528529
2610	0.9996457972	0.05202970538
2611	0.9996456574	0.05201532508
2612	0.9996462185	0.05198503125
2613	0.9996488641	0.05197561117
2614	0.999649002	0.05194497184
2615	0.999648617	0.05191856285
2616	0.9996527183	0.05188129768
2617	0.9996527493	0.05186218311
2618	0.9996535767	0.05179892809
2619	0.9996551802	0.05175204603
2620	0.9996569293	0.05171953527
2621	0.9996570791	0.05169690348
2622	0.9996581971	0.05167621455
2623	0.9996633259	0.05165693575
2624	0.9996634456	0.05163965054
2625	0.9996648971	0.05161292573
2626	0.9996651108	0.05156309074
2627	0.9996653671	0.0515347133
2628	0.9996664185	0.05148809268
2629	0.9996660264	0.05146850138
2630	0.9996672094	0.0514426173
2631	0.9996683303	0.05142637654
2632	0.9996684622	0.05140398696
2633	0.9996690185	0.05137911966
2634	0.9996706598	0.05133968209
2635	0.9996708852	0.0513308254
2636	0.9996708635	0.0513086862
2637	0.9996728609	0.05128624434
2638	0.9996734855	0.05127318181
2639	0.9996728764	0.05122343183
2640	0.9996753649	0.0511789636
2641	0.9996756508	0.05116449129
2642	0.9996756433	0.05114274814
2643	0.9996764634	0.05112475905
2644	0.9996774262	0.05111017462
2645	0.9996769227	0.05110522636
2646	0.9996790034	0.05108244781
2647	0.9996790034	0.05107767727
2648	0.9996799721	0.05104676775
2649	0.9996799815	0.05103875974
2650	0.9996799815	0.05103735021
2651	0.9996798618	0.05102292721
2652	0.9996801298	0.05100852138
2653	0.9996809151	0.05098353559
2654	0.9996849261	0.05095660525
2655	0.9996875773	0.0509096625
2656	0.9996884204	0.05089100412
2657	0.9996880102	0.0508767866
2658	0.9996884821	0.05086085016
2659	0.9996895515	0.05084308029
2660	0.9996895382	0.05079435237
2661	0.9996900414	0.05077900498
2662	0.9996923706	0.0507631206
2663	0.999692145	0.05074497978
2664	0.9996924099	0.05071263663
2665	0.9996944842	0.05069258642
2666	0.9996947479	0.05065625696
2667	0.9996974231	0.05059916446
2668	0.9996976909	0.05057316315
2669	0.9996987072	0.05054289749
2670	0.9997002455	0.05051501196
2671	0.9997012509	0.05047721692
2672	0.9997016279	0.05044186703
2673	0.9997018683	0.0504312865
2674	0.9997022352	0.05041784577
2675	0.9997023483	0.05040408757
2676	0.9997030137	0.05038412378
2677	0.9997036251	0.05035547146
2678	0.999705296	0.05034102389
2679	0.999705627	0.05032780403
2680	0.999705529	0.05030756816
2681	0.999707596	0.05029879071
2682	0.999710517	0.05027939837
2683	0.9997105239	0.05026129821
2684	0.9997114133	0.05024363676
2685	0.9997113405	0.05020248212
2686	0.9997123394	0.0501736851
2687	0.9997153691	0.0501302045
2688	0.999716014	0.05009892324
2689	0.9997178225	0.05009035971
2690	0.999721891	0.05004900802
2691	0.9997240389	0.05002278662
2692	0.999726727	0.04998342393
2693	0.9997285782	0.04993039598
2694	0.9997290306	0.04991632563
2695	0.9997294234	0.04988293345
2696	0.9997297096	0.04986177095
2697	0.9997307057	0.0498367424
2698	0.99973264	0.04981120333
2699	0.99973275	0.04977135638
2700	0.9997326205	0.04974081236
2701	0.9997328963	0.04972719562
2702	0.9997336233	0.04968946601
2703	0.9997334526	0.04967332235
2704	0.9997334493	0.04966024347
2705	0.9997350573	0.04964274749
2706	0.9997370829	0.04962528388
2707	0.9997371817	0.04958726581
2708	0.9997378787	0.04955799935
2709	0.9997385558	0.04953501179
2710	0.9997385635	0.04951731956
2711	0.9997408507	0.04949429295
2712	0.9997411667	0.04946865486
2713	0.9997413235	0.049441267
2714	0.9997428212	0.0494191313
2715	0.9997426769	0.04939691224
2716	0.9997423266	0.04937534977
2717	0.9997432981	0.04934216211
2718	0.9997431563	0.04932594518
2719	0.9997448659	0.04930008084
2720	0.999744677	0.04928408611
2721	0.9997446761	0.04926378619
2722	0.9997449194	0.04924881889
2723	0.9997464056	0.04923936297
2724	0.999748275	0.049218109
2725	0.9997485385	0.04919628415
2726	0.9997490362	0.04917389654
2727	0.9997483821	0.04914157446
2728	0.9997493619	0.04911944271
2729	0.9997509651	0.04909210463
2730	0.9997524931	0.04905367962
2731	0.999753797	0.04901265851
2732	0.999754982	0.04897079594
2733	0.9997550946	0.04895956557
2734	0.9997552941	0.04893631404
2735	0.9997552138	0.04892136567
2736	0.9997554904	0.04888593176
2737	0.999755726	0.04885675889
2738	0.9997561467	0.04881730021
2739	0.9997568113	0.04879555097
2740	0.9997588646	0.04875118927
2741	0.9997592289	0.04871340789
2742	0.9997592355	0.04868713262
2743	0.9997620919	0.04864623388
2744	0.9997621987	0.04864183063
2745	0.999762689	0.04862748999
2746	0.9997633027	0.04860683495
2747	0.999763567	0.04859364691
2748	0.9997649845	0.0485732466
2749	0.9997648689	0.04856591865
2750	0.9997649217	0.04853809139
2751	0.9997656099	0.04851201505
2752	0.9997658361	0.04847588232
2753	0.9997663514	0.04844675932
2754	0.9997668036	0.048431751
2755	0.9997669302	0.04840460875
2756	0.9997691328	0.04838105778
2757	0.9997687543	0.04835698774
2758	0.9997702106	0.04834911743
2759	0.9997699518	0.04832485733
2760	0.999770916	0.04829287164
2761	0.9997717182	0.04827184677
2762	0.9997728707	0.04826412531
2763	0.999773457	0.04824311771
2764	0.9997739611	0.04822173028
2765	0.9997750419	0.04820406854
2766	0.9997759626	0.04817664158
2767	0.9997758485	0.0481476846
2768	0.9997759027	0.04811445953
2769	0.9997776999	0.04809727317
2770	0.9997779509	0.04808403048
2771	0.9997785743	0.04806269899
2772	0.9997789986	0.04805674251
2773	0.9997795416	0.04803181331
2774	0.9997796751	0.04800607337
2775	0.9997800118	0.04798765647
2776	0.9997801142	0.04796533502
2777	0.9997798686	0.04795531037
2778	0.9997795372	0.04793248261
2779	0.9997799745	0.04790201869
2780	0.999780041	0.04789046356
2781	0.9997808029	0.04786773341
2782	0.9997813191	0.04782723741
2783	0.9997814434	0.04780483226
2784	0.9997821237	0.04778578319
2785	0.9997826093	0.04777998771
2786	0.9997823956	0.04776357178
2787	0.9997832502	0.04771854513
2788	0.9997832896	0.04769798617
2789	0.9997861242	0.04766663963
2790	0.999786772	0.04766107259
2791	0.9997871224	0.04765214729
2792	0.9997867597	0.04763364366
2793	0.9997871104	0.0476108498
2794	0.9997869674	0.04759793511
2795	0.9997855418	0.04758756091
2796	0.9997862339	0.04755903891
2797	0.9997860609	0.04753786644
2798	0.9997865097	0.04751527347
2799	0.9997867222	0.04749897315
2800	0.9997891948	0.04746817818
2801	0.9997900399	0.04743398157
2802	0.999791004	0.04742509348
2803	0.9997912528	0.04740704588
2804	0.9997916259	0.04736360783
2805	0.9997908325	0.04734483505
2806	0.9997910695	0.04733137805
2807	0.9997908152	0.04730763495
2808	0.9997908152	0.0473009438
2809	0.9997906057	0.0472816329
2810	0.9997898109	0.04725540614
2811	0.9997908704	0.04724025531
2812	0.9997912314	0.04722387714
2813	0.999792248	0.04721536967
2814	0.9997924732	0.0472066413
2815	0.9997924634	0.04718071934
2816	0.9997926867	0.04715925987
2817	0.999793302	0.04713512654
2818	0.999794547	0.04712456705
2819	0.999794856	0.04709594072
2820	0.9997962898	0.04708766464
2821	0.9997960456	0.04707377424
2822	0.9997960378	0.04705398065
2823	0.9997960129	0.04703603357
2824	0.9997963921	0.04702212415
2825	0.9997969909	0.04701618823
2826	0.9997978458	0.04701090338
2827	0.9997973135	0.04697521792
2828	0.9997996482	0.04696658835
2829	0.9998007356	0.04692442877
2830	0.9998007209	0.04691603709
2831	0.9998008656	0.04687593231
2832	0.9998033171	0.04686151479
2833	0.9998028215	0.04684133418
2834	0.9998039535	0.04681866763
2835	0.999804076	0.04679062091
2836	0.9998049979	0.04676582061
2837	0.9998077735	0.04675076026
2838	0.9998075565	0.04671748959
2839	0.9998078535	0.04669907807
2840	0.9998082471	0.04667462597
2841	0.9998095156	0.0466605139
2842	0.9998100838	0.04663203347
2843	0.9998088044	0.04661528789
2844	0.9998088044	0.04661528153
2845	0.9998088044	0.04660875456
2846	0.9998088346	0.04659112415
2847	0.9998101273	0.04655773078
2848	0.999810328	0.04654129194
2849	0.9998105493	0.0465185424
2850	0.9998107857	0.04649934289
2851	0.9998121365	0.04647634751
2852	0.9998131001	0.04645705058
2853	0.9998127365	0.04643984658
2854	0.9998137064	0.04642024606
2855	0.9998141985	0.04639417445
2856	0.9998148056	0.04636068568
2857	0.9998149253	0.04632096377
2858	0.9998154091	0.04630262803
2859	0.9998154983	0.04628554838
2860	0.9998181514	0.04627193219
2861	0.9998181697	0.04625653183
2862	0.999818989	0.04623069968
2863	0.9998186772	0.04621549699
2864	0.9998186228	0.04620310406
2865	0.9998185685	0.04617415089
2866	0.9998183732	0.04614789581
2867	0.9998187124	0.04612014395
2868	0.9998189301	0.04611611724
2869	0.9998188321	0.04609491317
2870	0.9998192032	0.04606641269
2871	0.9998193218	0.04604825131
2872	0.9998195813	0.04601613367
2873	0.9998197317	0.04599654266
2874	0.9998201887	0.0459684333
2875	0.9998206467	0.04593850716
2876	0.999820397	0.04591811112
2877	0.9998208571	0.04588382898
2878	0.9998209853	0.04587180196
2879	0.9998214365	0.0458546225
2880	0.9998215394	0.04584397892
2881	0.99982143	0.04581116274
2882	0.9998209228	0.04579678135
2883	0.9998207078	0.04577621986
2884	0.9998210818	0.0457579898
2885	0.9998216354	0.04573402372
2886	0.9998225878	0.04572012746
2887	0.9998234402	0.04569413397
2888	0.9998231673	0.04568179512
2889	0.9998236903	0.04565726515
2890	0.9998261882	0.04563035883
2891	0.9998262834	0.04559887549
2892	0.9998266536	0.04559065418
2893	0.9998271344	0.04557992194
2894	0.9998271386	0.04555684656
2895	0.9998270073	0.04553988672
2896	0.9998282229	0.04551713824
2897	0.9998282087	0.04550068434
2898	0.9998283157	0.04549681649
2899	0.9998293549	0.04548458292
2900	0.9998293549	0.04548454943
2901	0.9998294998	0.04546939971
2902	0.9998298173	0.04545539479
2903	0.9998299319	0.04544675203
2904	0.9998299884	0.04542419202
2905	0.9998312781	0.04541617836
2906	0.9998316132	0.04539346964
2907	0.9998317049	0.04536979961
2908	0.9998324703	0.04533158786
2909	0.999831797	0.04530246868
2910	0.9998323947	0.04528963204
2911	0.9998320924	0.04526827665
2912	0.9998325495	0.04523827209
2913	0.9998328833	0.04523548758
2914	0.9998331501	0.04521965524
2915	0.9998346815	0.04519739991
2916	0.9998347919	0.04518593986
2917	0.9998346721	0.04516145276
2918	0.9998355626	0.04514037149
2919	0.9998357915	0.04511628434
2920	0.9998361124	0.0450717944
2921	0.9998359024	0.04505717348
2922	0.9998361179	0.04502285259
2923	0.9998370275	0.0450004988
2924	0.9998374607	0.04499700891
2925	0.99983737	0.0449790633
2926	0.9998383179	0.04495380669
2927	0.9998381937	0.04493150791
2928	0.9998382087	0.04492217952
2929	0.99983946	0.04490064153
2930	0.9998391923	0.04488160625
2931	0.9998394225	0.04487577079
2932	0.9998397044	0.04486577808
2933	0.9998398235	0.04485394673
2934	0.9998395514	0.04480253514
2935	0.9998398538	0.04478502116
2936	0.9998402479	0.04476861364
2937	0.9998408359	0.0447461121
2938	0.9998411928	0.04472367378
2939	0.9998413058	0.04469964984
2940	0.9998420012	0.04467662999
2941	0.9998424432	0.04466881847
2942	0.999842671	0.04465166427
2943	0.9998426602	0.04463639348
2944	0.9998426602	0.04463635557
2945	0.9998431588	0.04461152248
2946	0.9998429365	0.04457751674
2947	0.9998434351	0.04454312248
2948	0.9998437783	0.04450843695
2949	0.9998436451	0.04448170313
2950	0.9998440874	0.04445434629
2951	0.9998440723	0.0444347425
2952	0.9998449615	0.04440178633
2953	0.9998456125	0.04436922632
2954	0.9998461831	0.04434179572
2955	0.9998487556	0.04432899593
2956	0.9998488609	0.04430714765
2957	0.9998489798	0.04428922822
2958	0.999848955	0.04428582605
2959	0.9998492791	0.04425470869
2960	0.9998498563	0.044245839
2961	0.9998497442	0.0442369212
2962	0.9998499949	0.04423269948
2963	0.9998516164	0.04421276656
2964	0.9998517267	0.04418906564
2965	0.999851718	0.04417528586
2966	0.9998517144	0.04415673007
2967	0.9998521493	0.04412860039
2968	0.9998526094	0.04411895026
2969	0.9998531842	0.04410738728
2970	0.999853521	0.04409265928
2971	0.9998533811	0.04408336987
2972	0.9998530317	0.04406222918
2973	0.9998535825	0.0440410581
2974	0.9998535113	0.04402901368
2975	0.9998531147	0.04401008362
2976	0.9998540137	0.04398638053
2977	0.9998540171	0.04396080134
2978	0.9998540171	0.04395749537
2979	0.9998542237	0.04393293972
2980	0.9998544685	0.04392807441
2981	0.9998539813	0.04390221451
2982	0.9998544371	0.04388515975
2983	0.9998544572	0.04388081225
2984	0.9998546647	0.04385442977
2985	0.9998539849	0.04384835975
2986	0.9998542926	0.04383042442
2987	0.9998543775	0.0438230497
2988	0.9998548437	0.04379639991
2989	0.9998553198	0.0437753802
2990	0.9998553198	0.04377537492
2991	0.9998558969	0.04375484274
2992	0.9998561339	0.04372999654
2993	0.9998560209	0.04370555611
2994	0.9998559125	0.04368475672
2995	0.9998561446	0.04368023727
2996	0.9998561107	0.0436486803
2997	0.9998587776	0.04361692984
2998	0.9998589204	0.0435867669
2999	0.999858932	0.04357327722
